Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species,COUNT,ADL_GRP_1,ADL_GRP_2,ADL_GRP_3,ADL_RANK_1,ADL_RANK_2,ADL_RANK_3,ADL_RANK_4,ADL_RANK_5,ADL_RANK_6,ADL_RANK_7,ADL_RANK_8,ADL_RANK_9,ADL_RANK_10,ADL_RANK_11,ADL_RANK_12,TROPHIC_MODE,TROPHIC_TYPE,PREYS,COMMENTS
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycotina_X,Bahusakala,Bahusakala_longispora,11,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,NA,NA,NA,NA,NA,NA,Bahusakala,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,Sporendonema,Sporendonema_purpurascens,5,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,NA,NA,NA,NA,NA,NA,Sporendonema,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,NA,NA,494,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,NA,NA,NA,NA,NA,NA,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Sodiomyces,Sodiomyces_alkalinus,148,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,NA,NA,NA,NA,NA,Sodiomyces,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Xylaria,Xylaria_polymorpha,20,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,NA,NA,NA,NA,NA,Xylaria,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Bisporella,Bisporella_citrina,7,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,NA,NA,NA,NA,NA,Bisporella,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Geosmithia,Geosmithia_putterillii,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,NA,NA,NA,NA,NA,Geosmithia,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Nais_fungus,NA,75,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,NA,NA,NA,NA,NA,Nais,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Chaetothyriomycetidae,NA,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,NA,NA,NA,NA,NA,Chaetothyriomycetidae,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,Lamprospora,NA,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,NA,NA,NA,NA,NA,NA,Lamprospora,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Metschnikowia,Metschnikowia_sp.,604,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Metschnikowia,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,NA,NA,277,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Candida,NA,120,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Candida,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,NA,NA,NA,95,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Yarrowia,Yarrowia_sp.,83,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Yarrowia,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Geotrichum,Geotrichum_sp.,72,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Geotrichum,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Arthroascus,Arthroascus_schoenii,51,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Arthroascus,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Pichia,Pichia_membranifaciens,34,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Pichia,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Lipomycetaceae,Dipodascopsis,Dipodascopsis_anomala,20,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Lipomyces,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Barnettozyma,Barnettozyma_populi,16,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Barnettozyma,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Candida,Candida_solani,16,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Candida,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycotina_X,Schizoblastosporion,Schizoblastosporion_starkeyihenricii,16,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Schizoblastosporion,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Hanseniaspora,Hanseniaspora_uvarum,7,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Hanseniaspora,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Metschnikowia,Metschnikowia_chrysoperlae,4,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Metschnikowia,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Lipomycetaceae,Lipomyces,NA,3,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Lipomyces,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Candida,Candida_catenulata,3,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Candida,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Candida,Candida_suecica,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Candida,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Hanseniaspora,NA,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Hanseniaspora,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Kodamaea,NA,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Kodamaea,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Stephanoascales,Trichomonascus,NA,3,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Saccharomycetales,NA,NA,NA,NA,NA,NA,Trichomonascus,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Ascomycota,Ascomycota_X,Ascomycota_XX,Archaeorhizomyces,NA,81,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Taphrinomycotina,Archaeorhizomyces,NA,NA,NA,NA,NA,Archaeorhizomyces,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,2710,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,NA,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Vuilleminia,Vuilleminia_comedens,1023,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Vuilleminia,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Mrakia,Mrakia_frigida,158,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,NA,NA,NA,NA,NA,Mrakia,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Laetiporus,Laetiporus_sulphureus,144,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Laetiporus,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Hyphodontia,NA,80,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Hyphodontia,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Hygrocybe,Hygrocybe_conica,75,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Hygrocybe,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Boletus,Boletus_edulis,72,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Boletus,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Octaviania,Octaviania_zelleri,34,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Octaviania,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Geastrum,Geastrum_saccatum,10,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Geastrum,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Hydnum,Hydnum_repandum,8,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Hydnum,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Sistotrema,Sistotrema_confluens,5,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Sistotrema,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Coltricia,Coltricia_perennis,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Coltricia,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Dacrymycetes,NA,NA,41,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Dacrymycetales,NA,NA,NA,NA,NA,NA,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,NA,NA,NA,113,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Cryptococcus,Cryptococcus_terricola,346,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,NA,NA,NA,NA,NA,Cryptococcus,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,NA,NA,289,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,NA,NA,NA,NA,NA,NA,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Cryptococcus,NA,21,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,NA,NA,NA,NA,NA,Cryptococcus,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Pseudocolus,NA,81,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,NA,NA,NA,NA,Pseudocolus,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,Rhodotorula,Rhodotorula_lamellibrachiae,44,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,NA,NA,NA,NA,NA,Rhodotorula,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,Sporobolomyces,Sporobolomyces_subbrunneus,3,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,NA,NA,NA,NA,NA,Sporobolomyces,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Microbotryomycetes,NA,NA,83,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,NA,NA,NA,NA,NA,NA,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Heterogastridium,Heterogastridium_pycnidioideum,2,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,NA,NA,NA,NA,NA,Heterogastridium,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,NA,NA,NA,92,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Saprotrophs,,Simplification dominants
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Pucciniomycetes,NA,NA,58,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,NA,NA,NA,NA,NA,NA,Heterotrophs,Saprotrophs,,Simplification dominants
